mean acc|std acc|mean loss|std loss|Model|seq_length|input_dim|num_hidden|lr|train_steps|batch_size
1.0;0.0;3.5678346951802574e-05;1.1694829114135416e-05;RNN;5;1;128;0.001;10000;128
0.13541666666666666;0.025779934730759548;2.302161773045858;0.016590932565120516;RNN;10;1;128;0.001;10000;128
1.0;0.0;0.014403236409028372;0.0016946112037517036;RNN;15;1;128;0.001;10000;128
0.3619791666666667;0.02655739329996242;1.4969555536905925;0.04213318475591009;RNN;20;1;128;0.001;10000;128
0.1484375;0.00637887953849786;2.0265910625457764;0.02894772064596756;RNN;25;1;128;0.001;10000;128
0.46875;0.13181302848795587;1.1187564531962078;0.2880866520343354;RNN;30;1;128;0.001;10000;128
0.10677083333333333;0.01327869664998121;2.3102591037750244;0.007721905938279149;RNN;35;1;128;0.001;10000;128
0.08333333333333333;0.003682847818679935;2.320246458053589;0.010803369974340945;RNN;40;1;128;0.001;10000;128
0.21354166666666666;0.02240188871625684;1.9849218527475994;0.07481172815600827;RNN;45;1;128;0.001;10000;128
0.13802083333333334;0.03513212907091678;2.1608925660451255;0.08283745480904108;RNN;50;1;128;0.001;10000;128
0.08072916666666667;0.018414239093399672;2.3042987982432046;0.016187961749776023;RNN;55;1;128;0.001;10000;128
0.1796875;0.00637887953849786;2.005219260851542;0.029264701331713404;RNN;60;1;128;0.001;10000;128
0.15625;0.016876928902103804;2.109800656636556;0.01222399477972148;RNN;65;1;128;0.001;10000;128
0.4609375;0.07992713152720211;1.0536387761433919;0.146441683316026;RNN;70;1;128;0.001;10000;128
0.08072916666666667;0.025779934730759544;2.3236727714538574;0.01594626998428806;RNN;75;1;128;0.001;10000;128
0.18229166666666666;0.04525559165880928;1.9770822922388713;0.11887166921039824;RNN;80;1;128;0.001;10000;128
0.2421875;0.03375385780420761;1.8714333772659302;0.09848772268081855;RNN;85;1;128;0.001;10000;128
0.1875;0.044652156769485016;1.8594180345535278;0.03440851496868304;RNN;90;1;128;0.001;10000;128
0.08854166666666667;0.00736569563735987;2.3726092179616294;0.00736569563735987;LSTM;5;1;128;1000.0;10000;128
0.11197916666666667;0.032733867421813896;2.3491717179616294;0.032733867421813896;LSTM;10;1;128;1000.0;10000;128
0.10677083333333333;0.016053161466065044;2.3543800512949624;0.016053161466065044;LSTM;15;1;128;1000.0;10000;128
0.10677083333333333;0.036271844471833646;2.3543800512949624;0.036271844471833646;LSTM;20;1;128;1000.0;10000;128
0.11197916666666667;0.003682847818679935;2.3491717179616294;0.003682847818679935;LSTM;25;1;128;1000.0;10000;128
0.1015625;0.00637887953849786;2.359588384628296;0.00637887953849786;LSTM;30;1;128;1000.0;10000;128
0.109375;0.016876928902103804;2.351775884628296;0.016876928902103804;LSTM;35;1;128;1000.0;10000;128
