8.500000089406967163e-02
1.150000020861625671e-01
2.300000041723251343e-01
2.249999940395355225e-01
2.199999988079071045e-01
2.700000107288360596e-01
2.899999916553497314e-01
3.100000023841857910e-01
3.100000023841857910e-01
3.499999940395355225e-01
3.199999928474426270e-01
3.149999976158142090e-01
3.650000095367431641e-01
2.849999964237213135e-01
2.949999868869781494e-01
3.149999976158142090e-01
