7.707842350006103516e+00
2.263680458068847656e+00
2.112249851226806641e+00
2.338916301727294922e+00
2.218487024307250977e+00
1.907482504844665527e+00
1.915585041046142578e+00
1.879312396049499512e+00
1.922191143035888672e+00
1.803978443145751953e+00
1.720870256423950195e+00
1.801290869712829590e+00
1.826225757598876953e+00
1.678871512413024902e+00
1.789379835128784180e+00
1.794372200965881348e+00
