2.302602680188442275e+00
1.747862618024910830e+00
1.619358930436575639e+00
1.830707861320572727e+00
1.752302254141341997e+00
1.580874916058345958e+00
1.671663936978954990e+00
1.504857996348707205e+00
1.460391396154944399e+00
1.565392522209686499e+00
1.358510645759708924e+00
1.602777135039451739e+00
1.709739017056821853e+00
1.376721038958272025e+00
1.497199869642135361e+00
1.553073877945476022e+00
