8.500000000000000611e-02
3.549999999999999822e-01
4.249999999999999889e-01
3.049999999999999933e-01
4.299999999999999933e-01
4.699999999999999734e-01
4.000000000000000222e-01
4.149999999999999800e-01
4.849999999999999867e-01
4.249999999999999889e-01
5.250000000000000222e-01
4.699999999999999734e-01
4.199999999999999845e-01
5.100000000000000089e-01
4.849999999999999867e-01
3.900000000000000133e-01
