6.250000000000000000e-02
5.937500000000000000e-01
5.937500000000000000e-01
6.562500000000000000e-01
7.187500000000000000e-01
7.187500000000000000e-01
8.750000000000000000e-01
8.750000000000000000e-01
8.125000000000000000e-01
7.187500000000000000e-01
9.375000000000000000e-01
