2.340364933013916016e+00
1.095572233200073242e+00
1.175184249877929688e+00
1.265407562255859375e+00
6.828671693801879883e-01
9.312286376953125000e-01
5.338052511215209961e-01
5.928846597671508789e-01
6.182631850242614746e-01
5.322562456130981445e-01
2.847705483436584473e-01
